Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start_X,Start_Y,End_X,End_Y
Wydad,PASS,,1,,,,,4,0,0.5820,0.5919,0.6680,0.7975
Wydad,PASS,,1,,,,,4,0,0.6133,0.2710,0.6270,0.6511
Wydad,PASS,,1,,,,,4,0,0.5391,0.6386,0.6641,0.4050
Wydad,PASS,,1,,,,,4,0,0.4102,0.9346,0.5742,0.9439
Wydad,PASS,,1,,,,,18,0,0.4375,0.9283,0.3164,0.6822
Wydad,PASS,,1,,,,,18,0,0.5879,0.8006,0.4238,0.7601
Wydad,PASS,,1,,,,,18,0,0.4492,0.5421,0.3184,0.5171
Wydad,PASS,,1,,,,,18,0,0.5625,0.2368,0.4258,0.3520
Wydad,PASS,,1,,,,,18,0,0.4609,0.0872,0.3398,0.0872
Wydad,PASS,,1,,,,,18,0,0.5586,0.1495,0.6055,0.0592
Wydad,PASS,,1,,,,,18,0,0.7090,0.1215,0.6289,0.1028
Wydad,PASS,,1,,,,,18,0,0.8887,0.1713,0.7383,0.1869
Wydad,PASS,,1,,,,,18,0,0.6621,0.4860,0.7168,0.2274
Wydad,PASS,,1,,,,,18,0,0.6563,0.2523,0.7246,0.1651
Wydad,PASS,,1,,,,,18,0,0.6563,0.2056,0.7500,0.8972
Wydad,PASS,,1,,,,,18,0,0.7500,0.8536,0.8418,0.9221
Wydad,PASS,,1,,,,,18,0,0.7617,0.9315,0.8516,0.9439
Wydad,PASS,,1,,,,,18,0,0.6953,0.9377,0.8164,0.9657
Wydad,PASS,,1,,,,,18,0,0.7383,0.8287,0.6973,0.7632
Wydad,PASS,,1,,,,,18,0,0.7090,0.8224,0.8672,0.2492
Wydad,PASS,,1,,,,,18,0,0.8691,0.2181,0.9258,0.1153
Wydad,PASS,,1,,,,,18,0,0.6621,0.3894,0.7051,0.4704
Wydad,PASS,,1,,,,,18,0,0.7051,0.4517,0.8594,0.6199
Wydad,PASS,,1,,,,,18,0,0.6973,0.4143,0.7578,0.4174
Wydad,PASS,,1,,,,,18,0,0.7188,0.4860,0.7324,0.5919
Wydad,PASS,,1,,,,,18,0,0.8027,0.5078,0.7070,0.5919
Wydad,PASS,,1,,,,,18,0,0.7344,0.6667,0.7559,0.5919
Wydad,PASS,,1,,,,,18,0,0.6445,0.2555,0.5762,0.2960
Wydad,PASS,,1,,,,,18,0,0.5566,0.2991,0.5938,0.9315
Wydad,PASS,,1,,,,,18,0,0.6465,0.7477,0.5645,0.9346
Wydad,PASS,,1,,,,,18,0,0.6191,0.8349,0.6563,0.9128
Wydad,PASS,,1,,,,,18,0,0.5313,0.4455,0.6289,0.7632
Wydad,PASS,,1,,,,,18,0,0.5605,0.2523,0.5293,0.4268
Wydad,PASS,,1,,,,,9,0,0.4395,0.6978,0.3340,0.6698
Wydad,PASS,,1,,,,,9,0,0.5020,0.5109,0.5508,0.5607
Wydad,PASS,,1,,,,,9,0,0.5059,0.5234,0.5469,0.4766
Wydad,PASS,,1,,,,,9,0,0.6289,0.7601,0.5605,0.7196
Wydad,PASS,,1,,,,,9,0,0.7461,0.6168,0.6543,0.7290
Wydad,PASS,,1,,,,,9,0,0.7109,0.7632,0.6777,0.5078
Wydad,PASS,,1,,,,,9,0,0.7285,0.5078,0.7539,0.7695
Wydad,PASS,,1,,,,,9,0,0.9453,0.7321,0.8398,0.6231
Wydad,PASS,,1,,,,,9,0,0.6738,0.3458,0.7383,0.0779
Wydad,PASS,,1,,,,,7,0,0.2422,0.2523,0.1504,0.2679
Wydad,PASS,,1,,,,,7,0,0.4551,0.4579,0.2969,0.2710
Wydad,PASS,,1,,,,,7,0,0.3574,0.0467,0.3203,0.1464
Wydad,PASS,,1,,,,,7,0,0.4590,0.0498,0.3945,0.0903
Wydad,PASS,,1,,,,,7,0,0.5371,0.2243,0.6582,0.3271
Wydad,PASS,,1,,,,,7,0,0.7168,0.1495,0.6582,0.3707
Wydad,PASS,,1,,,,,7,0,0.7402,0.1246,0.6387,0.5078
Wydad,PASS,,1,,,,,7,0,0.6328,0.5888,0.5313,0.5296
Wydad,PASS,,1,,,,,7,0,0.6465,0.7882,0.5293,0.6636
Wydad,PASS,,1,,,,,7,0,0.5742,0.7632,0.3828,0.6573
Wydad,PASS,,1,,,,,7,0,0.5703,0.9533,0.3965,0.7539
Wydad,PASS,,1,,,,,7,0,0.4668,0.5202,0.5215,0.4455
Wydad,PASS,,1,,,,,7,0,0.7168,0.2181,0.6094,0.2617
Wydad,PASS,,1,,,,,7,0,0.7324,0.0623,0.6758,0.2399
Wydad,PASS,,1,,,,,7,0,0.8477,0.0312,0.7031,0.0997
Wydad,PASS,,1,,,,,7,0,0.9258,0.0966,0.8574,0.0623
Wydad,PASS,,1,,,,,7,0,0.9414,0.1059,0.8438,0.0872
Wydad,PASS,,1,,,,,7,0,0.8652,0.1713,0.8457,0.2461
Wydad,PASS,,1,,,,,7,0,0.6289,0.0436,0.6426,0.1620
Wydad,PASS,,1,,,,,7,0,0.8066,0.0779,0.8926,0.5389
Wydad,PASS,,1,,,,,7,0,0.7676,0.1121,0.8535,0.3614
Wydad,PASS,,1,,,,,7,0,0.8438,0.9252,0.8301,0.8785
Wydad,PASS,,1,,,,,28,0,0.3633,0.8224,0.1992,0.5358
Wydad,PASS,,1,,,,,28,0,0.4531,0.2056,0.3945,0.1776
Wydad,PASS,,1,,,,,28,0,0.7383,0.2305,0.6934,0.0966
Wydad,PASS,,1,,,,,28,0,0.6582,0.4984,0.8652,0.0935
Wydad,PASS,,1,,,,,28,0,0.7051,0.4704,0.6934,0.2960
Wydad,PASS,,1,,,,,28,0,0.6934,0.4953,0.5234,0.6729
Wydad,PASS,,1,,,,,28,0,0.6699,0.8069,0.5566,0.6760
Wydad,PASS,,1,,,,,28,0,0.6797,0.6854,0.9375,0.8941
Wydad,PASS,,1,,,,,28,0,0.7422,0.7819,0.6855,0.5202
Wydad,PASS,,1,,,,,28,0,0.7539,0.7134,0.7500,0.6417
Wydad,PASS,,1,,,,,28,0,0.7012,0.9128,0.7070,0.8318
Wydad,PASS,,1,,,,,28,0,0.6836,0.8380,0.7598,0.9252
Wydad,PASS,,1,,,,,28,0,0.7012,0.8536,0.6230,0.8442
Wydad,PASS,,1,,,,,28,0,0.6836,0.9720,0.5684,0.8816
Wydad,PASS,,1,,,,,11,0,0.5859,0.6262,0.5547,0.3396
Wydad,PASS,,1,,,,,11,0,0.4766,0.7664,0.4102,0.6667
Wydad,PASS,,1,,,,,38,0,0.3164,0.5794,0.1367,0.6760
Wydad,PASS,,1,,,,,38,0,0.3398,0.5732,0.3457,0.8037
Wydad,PASS,,1,,,,,14,0,0.5352,0.4112,0.5762,0.5607
Wydad,PASS,,1,,,,,14,0,0.7266,0.1745,0.6250,0.3738
Wydad,PASS,,1,,,,,14,0,0.6035,0.3988,0.6543,0.2866
Wydad,PASS,,1,,,,,14,0,0.6113,0.0685,0.6484,0.2555
Wydad,PASS,,1,,,,,14,0,0.6934,0.1184,0.6055,0.2679
Wydad,PASS,,1,,,,,14,0,0.6250,0.2492,0.4609,0.4455
Wydad,PASS,,1,,,,,14,0,0.5137,0.5732,0.4180,0.2710
Wydad,PASS,,1,,,,,14,0,0.3066,0.3022,0.4609,0.3178
Wydad,PASS,,1,,,,,14,0,0.3301,0.0810,0.4297,0.3551
Wydad,PASS,,1,,,,,14,0,0.3457,0.2835,0.3613,0.4206
Wydad,PASS,,1,,,,,14,0,0.2852,0.2866,0.3242,0.3801
Wydad,PASS,,1,,,,,14,0,0.3262,0.0561,0.2695,0.2773
Wydad,PASS,,1,,,,,14,0,0.2754,0.0654,0.2070,0.2897
Wydad,PASS,,1,,,,,14,0,0.2773,0.0810,0.3203,0.1277
Wydad,PASS,,1,,,,,14,0,0.3281,0.1589,0.4609,0.0841
Wydad,PASS,,1,,,,,14,0,0.3477,0.0592,0.4473,0.0810
Wydad,PASS,,1,,,,,14,0,0.4160,0.0467,0.3750,0.1464
Wydad,PASS,,1,,,,,14,0,0.4219,0.0810,0.4766,0.1184
Wydad,PASS,,1,,,,,14,0,0.3496,0.0779,0.3965,0.0654
Wydad,PASS,,1,,,,,14,0,0.5234,0.0654,0.6270,0.1028
Wydad,PASS,,1,,,,,14,0,0.5527,0.0810,0.6230,0.0405
Wydad,PASS,,1,,,,,14,0,0.6348,0.0530,0.7402,0.0592
Wydad,PASS,,1,,,,,14,0,0.8359,0.0903,0.8789,0.5950
Wydad,PASS,,1,,,,,14,0,0.9316,0.0903,0.8945,0.5576
Wydad,PASS,,1,,,,,14,0,0.7637,0.6386,0.9238,0.7414
Wydad,PASS,,1,,,,,14,0,0.8555,0.0530,0.8789,0.1682
Wydad,PASS,,1,,,,,14,0,0.6504,0.5078,0.7207,0.4112
Wydad,PASS,,1,,,,,14,0,0.6641,0.0779,0.7129,0.3022
Wydad,PASS,,1,,,,,14,0,0.6758,0.0903,0.7285,0.1277
Wydad,PASS,,1,,,,,14,0,0.6914,0.0935,0.5586,0.2430
Wydad,PASS,,1,,,,,14,0,0.6699,0.1153,0.5469,0.3427
Wydad,PASS,,1,,,,,14,0,0.3906,0.0935,0.4395,0.2586
Adversaire,PASS,,2,,,,,18,0,0.1250,0.4891,0.1270,0.9346
Adversaire,PASS,,2,,,,,18,0,0.1348,0.5545,0.5449,0.8847
Adversaire,PASS,,2,,,,,18,0,0.1289,0.6075,0.3633,0.1371
Adversaire,PASS,,2,,,,,18,0,0.1504,0.3738,0.3809,0.1682
Adversaire,PASS,,2,,,,,18,0,0.1406,0.4735,0.1113,0.1745
Adversaire,PASS,,2,,,,,18,0,0.1777,0.4081,0.4316,0.4798
Adversaire,PASS,,2,,,,,18,0,0.1582,0.5639,0.6836,0.3178
Adversaire,PASS,,2,,,,,18,0,0.1582,0.4174,0.2754,0.6885
Adversaire,PASS,,2,,,,,28,0,0.2832,0.6293,0.1152,0.4922
Adversaire,PASS,,2,,,,,28,0,0.2188,0.6417,0.1387,0.4984
Adversaire,PASS,,2,,,,,28,0,0.1426,0.8972,0.3242,0.6012
Adversaire,PASS,,2,,,,,28,0,0.3066,0.7570,0.3125,0.5670
Adversaire,PASS,,2,,,,,28,0,0.2949,0.7165,0.3438,0.7913
Adversaire,PASS,,2,,,,,28,0,0.3516,0.8069,0.3359,0.6324
Adversaire,PASS,,2,,,,,28,0,0.4063,0.8037,0.6680,0.6978
Adversaire,PASS,,2,,,,,28,0,0.5879,0.9470,0.5430,0.5545
Adversaire,PASS,,2,,,,,28,0,0.2773,0.8318,0.5684,0.8287
Adversaire,PASS,,2,,,,,28,0,0.5879,0.9439,0.5801,0.8037
Adversaire,PASS,,2,,,,,28,0,0.2441,0.8505,0.6133,0.9439
Adversaire,PASS,,2,,,,,28,0,0.5156,0.9720,0.5371,0.8723
Adversaire,PASS,,2,,,,,28,0,0.1328,0.9315,0.3887,0.9377
Adversaire,PASS,,2,,,,,28,0,0.1777,0.9408,0.2676,0.9003
Adversaire,PASS,,2,,,,,28,0,0.1895,0.9408,0.2715,0.8785
Adversaire,PASS,,2,,,,,4,0,0.3438,0.4829,0.1426,0.5109
Adversaire,PASS,,2,,,,,4,0,0.2441,0.0717,0.1387,0.5514
Adversaire,PASS,,2,,,,,4,0,0.1406,0.4393,0.1621,0.1121
Adversaire,PASS,,2,,,,,4,0,0.1270,0.5140,0.1191,0.1558
Adversaire,PASS,,2,,,,,4,0,0.1660,0.1900,0.2422,0.1277
Adversaire,PASS,,2,,,,,4,0,0.1953,0.2804,0.3203,0.2461
Adversaire,PASS,,2,,,,,4,0,0.2715,0.3520,0.2637,0.6854
Adversaire,PASS,,2,,,,,4,0,0.2578,0.5545,0.3164,0.6324
Adversaire,PASS,,2,,,,,4,0,0.2695,0.6667,0.3047,0.6885
Adversaire,PASS,,2,,,,,4,0,0.2930,0.7913,0.1328,0.6231
Adversaire,PASS,,2,,,,,4,0,0.2012,0.5607,0.1309,0.7414
Adversaire,PASS,,2,,,,,4,0,0.4512,0.4860,0.8848,0.9034
Adversaire,PASS,,2,,,,,4,0,0.4141,0.5421,0.8242,0.4860
Adversaire,PASS,,2,,,,,4,0,0.4434,0.8411,0.4219,0.9252
Adversaire,PASS,,2,,,,,4,0,0.2969,0.8879,0.3320,0.8224
Adversaire,PASS,,2,,,,,4,0,0.1816,0.1807,0.5859,0.1277
Adversaire,PASS,,2,,,,,4,0,0.3203,0.2181,0.6934,0.3271
Adversaire,PASS,,2,,,,,5,0,0.1563,0.7321,0.3125,0.9377
Adversaire,PASS,,2,,,,,5,0,0.2676,0.8910,0.2441,0.7882
Adversaire,PASS,,2,,,,,5,0,0.3535,0.6511,0.5332,0.6012
Adversaire,PASS,,2,,,,,5,0,0.3516,0.8069,0.7109,0.6355
Adversaire,PASS,,2,,,,,5,0,0.6816,0.6667,0.9082,0.8162
Adversaire,PASS,,2,,,,,5,0,0.6934,0.7040,0.8672,0.8754
Adversaire,PASS,,2,,,,,5,0,0.8613,0.9377,0.7793,0.9065
Adversaire,PASS,,2,,,,,5,0,0.6992,0.9688,0.5977,0.9377
Adversaire,PASS,,2,,,,,5,0,0.4082,0.9533,0.5938,0.9034
Adversaire,PASS,,2,,,,,5,0,0.3438,0.8816,0.4492,0.8411
Adversaire,PASS,,2,,,,,5,0,0.2871,0.9595,0.2266,0.9097
Adversaire,PASS,,2,,,,,5,0,0.9180,0.7227,0.8809,0.5576
Adversaire,PASS,,2,,,,,3,0,0.2344,0.3115,0.3418,0.4642
Adversaire,PASS,,2,,,,,3,0,0.2637,0.3769,0.5742,0.9439
Adversaire,PASS,,2,,,,,3,0,0.3594,0.4486,0.3633,0.5857
Adversaire,PASS,,2,,,,,3,0,0.3926,0.4268,0.3828,0.5763
Adversaire,PASS,,2,,,,,3,0,0.2734,0.3302,0.0645,0.3551
Adversaire,PASS,,2,,,,,3,0,0.1602,0.3832,0.2031,0.2679
Adversaire,PASS,,2,,,,,3,0,0.2266,0.0717,0.2012,0.1277
Adversaire,PASS,,2,,,,,3,0,0.0918,0.1121,0.1914,0.0903
Adversaire,PASS,,2,,,,,3,0,0.3418,0.1184,0.3340,0.0498
Adversaire,PASS,,2,,,,,3,0,0.2852,0.2492,0.3477,0.0935
Adversaire,PASS,,2,,,,,3,0,0.2266,0.1807,0.4473,0.0561
Adversaire,PASS,,2,,,,,3,0,0.3867,0.1495,0.4590,0.3583
Adversaire,PASS,,2,,,,,3,0,0.2930,0.2773,0.4004,0.1682
Adversaire,PASS,,2,,,,,3,0,0.3086,0.2056,0.3809,0.2928
Adversaire,PASS,,2,,,,,3,0,0.1934,0.3520,0.3457,0.2741
Adversaire,PASS,,2,,,,,3,0,0.5391,0.0841,0.5664,0.3925
Adversaire,PASS,,2,,,,,3,0,0.5508,0.1495,0.5586,0.3115
Adversaire,PASS,,2,,,,,3,0,0.3555,0.3271,0.3770,0.3738
Adversaire,PASS,,2,,,,,3,0,0.1543,0.5421,0.1582,0.6978
Adversaire,PASS,,2,,,,,3,0,0.7734,0.8723,0.6250,0.9065
Adversaire,PASS,,2,,,,,3,0,0.5391,0.1371,0.6621,0.0561
Adversaire,PASS,,2,,,,,3,0,0.1445,0.0530,0.4297,0.1090
Adversaire,PASS,,2,,,,,13,0,0.1602,0.3988,0.0938,0.6947
Adversaire,PASS,,2,,,,,13,0,0.3594,0.3271,0.3008,0.3738
Adversaire,PASS,,2,,,,,13,0,0.3164,0.5452,0.3496,0.2586
Adversaire,PASS,,2,,,,,13,0,0.3594,0.2835,0.3438,0.1090
Adversaire,PASS,,2,,,,,13,0,0.6094,0.2586,0.4453,0.1869
Adversaire,PASS,,2,,,,,13,0,0.6133,0.1184,0.5488,0.2523
Adversaire,PASS,,2,,,,,13,0,0.6211,0.1589,0.5586,0.1526
Adversaire,PASS,,2,,,,,13,0,0.7266,0.0966,0.7207,0.0623
Adversaire,PASS,,2,,,,,13,0,0.7051,0.3240,0.9043,0.7103
Adversaire,PASS,,2,,,,,13,0,0.5313,0.5794,0.6895,0.9657
Adversaire,PASS,,2,,,,,13,0,0.4238,0.9346,0.6055,0.8941
Adversaire,PASS,,2,,,,,13,0,0.6172,0.8598,0.5254,0.9564
Adversaire,PASS,,2,,,,,13,0,0.5371,0.6106,0.5625,0.7259
Adversaire,PASS,,2,,,,,13,0,0.4219,0.6885,0.5879,0.7134
Adversaire,PASS,,2,,,,,13,0,0.5488,0.4237,0.4473,0.5078
Adversaire,PASS,,2,,,,,13,0,0.4492,0.4330,0.3574,0.6386
Adversaire,PASS,,2,,,,,13,0,0.3867,0.6137,0.4023,0.1807
Adversaire,PASS,,2,,,,,13,0,0.5566,0.3146,0.6992,0.2368
Adversaire,PASS,,2,,,,,13,0,0.3535,0.8474,0.3066,0.8006
Adversaire,PASS,,2,,,,,13,0,0.4277,0.8318,0.3457,0.8754
Adversaire,PASS,,2,,,,,13,0,0.3652,0.9003,0.2891,0.9595
Adversaire,PASS,,2,,,,,13,0,0.3223,0.9377,0.1836,0.9439
Adversaire,PASS,,2,,,,,13,0,0.3027,0.6012,0.3145,0.7414
Adversaire,PASS,,2,,,,,13,0,0.4141,0.7383,0.3457,0.6916
Adversaire,PASS,,2,,,,,20,0,0.3125,0.6947,0.2891,0.2897
Adversaire,PASS,,2,,,,,20,0,0.3242,0.6386,0.2813,0.8224
Adversaire,PASS,,2,,,,,20,0,0.3379,0.6885,0.2676,0.6698
Adversaire,PASS,,2,,,,,20,0,0.3555,0.5888,0.3105,0.8224
Adversaire,PASS,,2,,,,,20,0,0.2891,0.7290,0.4746,0.8224
Adversaire,PASS,,2,,,,,20,0,0.5664,0.4019,0.4063,0.7913
Adversaire,PASS,,2,,,,,20,0,0.3184,0.7788,0.4570,0.8754
Adversaire,PASS,,2,,,,,20,0,0.3398,0.7944,0.3457,0.8442
Adversaire,PASS,,2,,,,,20,0,0.5371,0.8629,0.6719,0.9315
Adversaire,PASS,,2,,,,,20,0,0.6973,0.8754,0.6816,0.7819
Adversaire,PASS,,2,,,,,20,0,0.3828,0.5950,0.4180,0.6822
Adversaire,PASS,,2,,,,,20,0,0.3320,0.6511,0.4141,0.5639
Adversaire,PASS,,2,,,,,20,0,0.3906,0.6137,0.3867,0.4299
Adversaire,PASS,,2,,,,,20,0,0.4453,0.5171,0.4277,0.4548
Adversaire,PASS,,2,,,,,20,0,0.5488,0.2586,0.4531,0.4735
Adversaire,PASS,,2,,,,,20,0,0.5332,0.5171,0.5391,0.4268
Adversaire,PASS,,2,,,,,20,0,0.5898,0.0841,0.5527,0.1277
Adversaire,PASS,,2,,,,,20,0,0.1992,0.1495,0.5703,0.0966
Adversaire,PASS,,2,,,,,20,0,0.3789,0.2835,0.3418,0.2056
Adversaire,PASS,,2,,,,,20,0,0.3535,0.1931,0.3203,0.1028
Adversaire,PASS,,2,,,,,20,0,0.3320,0.3676,0.3848,0.1495
Adversaire,PASS,,2,,,,,20,0,0.3965,0.1869,0.4082,0.1433
Adversaire,PASS,,2,,,,,20,0,0.3574,0.3333,0.5215,0.1464
Adversaire,PASS,,2,,,,,20,0,0.3203,0.2399,0.3750,0.2586
Adversaire,PASS,,2,,,,,20,0,0.3418,0.1869,0.2988,0.5109
Adversaire,PASS,,2,,,,,20,0,0.3418,0.3583,0.2637,0.1340
Adversaire,PASS,,2,,,,,20,0,0.2207,0.1869,0.2207,0.0748
Adversaire,PASS,,2,,,,,23,0,0.2598,0.1215,0.2617,0.3583
Adversaire,PASS,,2,,,,,23,0,0.1230,0.1558,0.3320,0.1807
Adversaire,PASS,,2,,,,,23,0,0.3164,0.1433,0.3535,0.3146
Adversaire,PASS,,2,,,,,23,0,0.3711,0.1340,0.2949,0.1340
Adversaire,PASS,,2,,,,,23,0,0.3340,0.0343,0.4355,0.0623
Adversaire,PASS,,2,,,,,23,0,0.2246,0.0841,0.3633,0.0561
Adversaire,PASS,,2,,,,,23,0,0.3125,0.0312,0.1348,0.1121
Adversaire,PASS,,2,,,,,23,0,0.2422,0.2461,0.2930,0.0748
Adversaire,PASS,,2,,,,,23,0,0.3555,0.2461,0.4766,0.1558
Adversaire,PASS,,2,,,,,23,0,0.6270,0.2274,0.6719,0.0997
Adversaire,PASS,,2,,,,,23,0,0.6563,0.0592,0.8145,0.0530
Adversaire,PASS,,2,,,,,23,0,0.7852,0.0561,0.6016,0.0717
Adversaire,PASS,,2,,,,,23,0,0.8281,0.1121,0.8555,0.9315
Adversaire,PASS,,2,,,,,27,0,0.3457,0.3333,0.3594,0.2087
Adversaire,PASS,,2,,,,,27,0,0.3418,0.6106,0.2891,0.5234
Adversaire,PASS,,2,,,,,27,0,0.4902,0.4922,0.3184,0.6012
Adversaire,PASS,,2,,,,,27,0,0.6055,0.2773,0.7695,0.2399
Adversaire,PASS,,2,,,,,27,0,0.7266,0.6168,0.8027,0.5421
Adversaire,PASS,,2,,,,,27,0,0.9180,0.8474,0.8828,0.6168
Adversaire,PASS,,2,,,,,27,0,0.7344,0.6636,0.7285,0.8380
Adversaire,PASS,,2,,,,,7,0,0.6094,0.9377,0.4238,0.8754
Adversaire,PASS,,2,,,,,7,0,0.5898,0.7601,0.6133,0.9657
Adversaire,PASS,,2,,,,,7,0,0.7500,0.8692,0.9336,0.8567
Adversaire,PASS,,2,,,,,7,0,0.8320,0.9252,0.7715,0.9751
Adversaire,PASS,,2,,,,,22,0,0.2402,0.7695,0.2930,0.6168
Adversaire,PASS,,2,,,,,22,0,0.3223,0.7072,0.2910,0.7882
Adversaire,PASS,,2,,,,,22,0,0.2734,0.1713,0.3379,0.2056
Adversaire,PASS,,2,,,,,22,0,0.2969,0.1682,0.3691,0.1526
Adversaire,PASS,,2,,,,,22,0,0.2188,0.0685,0.3105,0.0530
Adversaire,PASS,,2,,,,,22,0,0.3008,0.5358,0.3672,0.0530
Adversaire,PASS,,2,,,,,22,0,0.3496,0.2025,0.4609,0.4330
Adversaire,PASS,,2,,,,,22,0,0.6211,0.0685,0.5449,0.0903
Adversaire,PASS,,2,,,,,22,0,0.6016,0.0748,0.6328,0.1184
Adversaire,PASS,,2,,,,,22,0,0.5781,0.1495,0.5605,0.1402
Adversaire,PASS,,2,,,,,22,0,0.5938,0.1807,0.6465,0.1713
Adversaire,PASS,,2,,,,,22,0,0.5723,0.2617,0.6680,0.2492
Adversaire,PASS,,2,,,,,22,0,0.5645,0.3053,0.6328,0.2617
Adversaire,PASS,,2,,,,,88,0,0.4590,0.0467,0.3535,0.0467
Adversaire,PASS,,2,,,,,88,0,0.2559,0.0623,0.3457,0.0280
Adversaire,PASS,,2,,,,,88,0,0.3711,0.1277,0.3105,0.0654
Adversaire,PASS,,2,,,,,88,0,0.3574,0.2617,0.6484,0.9283
Adversaire,PASS,,2,,,,,17,0,0.2598,0.6978,0.4629,0.7882
Adversaire,Ballon perdu,Lost,2,,,,,23,0,0.1211,0.0405,,
Adversaire,Ballon perdu,Lost,2,,,,,23,0,0.1953,0.0685,,
Adversaire,Ballon perdu,Lost,2,,,,,23,0,0.1602,0.0966,,
Adversaire,Ballon perdu,Lost,2,,,,,23,0,0.1445,0.2150,,
Adversaire,Ballon perdu,Lost,2,,,,,23,0,0.3379,0.1900,,
Adversaire,Ballon perdu,Lost,2,,,,,23,0,0.2793,0.1807,,
Adversaire,Ballon perdu,Lost,2,,,,,23,0,0.3418,0.0903,,
Adversaire,Ballon perdu,Lost,2,,,,,23,0,0.6680,0.0405,,
Adversaire,Ballon perdu,Lost,2,,,,,23,0,0.3438,0.3583,,
Adversaire,Ballon perdu,Lost,2,,,,,23,0,0.5488,0.4798,,
Adversaire,Ballon perdu,Lost,2,,,,,99,0,0.4141,0.0872,,
Adversaire,Ballon perdu,Lost,2,,,,,99,0,0.2871,0.0592,,
Adversaire,Ballon perdu,Lost,2,,,,,99,0,0.6602,0.1464,,
Adversaire,Ballon perdu,Lost,2,,,,,99,0,0.6973,0.3146,,
Adversaire,Ballon perdu,Lost,2,,,,,99,0,0.8574,0.4642,,
Adversaire,Ballon perdu,Lost,2,,,,,99,0,0.8770,0.4143,,
Adversaire,Ballon perdu,Lost,2,,,,,99,0,0.6113,0.9097,,
Adversaire,Ballon perdu,Lost,2,,,,,99,0,0.5898,0.1277,,
Adversaire,Ballon perdu,Lost,2,,,,,99,0,0.4844,0.1277,,
Adversaire,Ballon perdu,Lost,2,,,,,13,0,0.3672,0.2555,,
Adversaire,Ballon perdu,Lost,2,,,,,13,0,0.3848,0.0125,,
Adversaire,Ballon perdu,Lost,2,,,,,13,0,0.3438,0.4517,,
Adversaire,Ballon perdu,Lost,2,,,,,13,0,0.4492,0.4829,,
Adversaire,Ballon perdu,Lost,2,,,,,13,0,0.4551,0.8255,,
Adversaire,Ballon perdu,Lost,2,,,,,13,0,0.3086,0.2150,,
Adversaire,Ballon perdu,Lost,2,,,,,4,0,0.0645,0.4735,,
Adversaire,Ballon perdu,Lost,2,,,,,4,0,0.0820,0.4611,,
Adversaire,Ballon perdu,Lost,2,,,,,4,0,0.1699,0.4829,,
Adversaire,Ballon perdu,Lost,2,,,,,4,0,0.3926,0.8037,,
Adversaire,Ballon perdu,Lost,2,,,,,4,0,0.8711,0.4299,,
Adversaire,Ballon perdu,Lost,2,,,,,4,0,0.2168,0.2741,,
Adversaire,Ballon perdu,Lost,2,,,,,27,0,0.5801,0.0685,,
Adversaire,Ballon perdu,Lost,2,,,,,27,0,0.6543,0.0872,,
Adversaire,Ballon perdu,Lost,2,,,,,27,0,0.6777,0.2087,,
Adversaire,Ballon perdu,Lost,2,,,,,27,0,0.6719,0.2866,,
Adversaire,Ballon perdu,Lost,2,,,,,27,0,0.4668,0.1713,,
Adversaire,Ballon perdu,Lost,2,,,,,27,0,0.6836,0.7601,,
Adversaire,Ballon perdu,Lost,2,,,,,28,0,0.2363,0.6822,,
Adversaire,Ballon perdu,Lost,2,,,,,28,0,0.2383,0.7290,,
Adversaire,Ballon perdu,Lost,2,,,,,28,0,0.3828,0.5140,,
Adversaire,Ballon perdu,Lost,2,,,,,28,0,0.1289,0.6106,,
Adversaire,Ballon perdu,Lost,2,,,,,5,0,0.0742,0.5452,,
Adversaire,Ballon perdu,Lost,2,,,,,5,0,0.5527,0.9034,,
Adversaire,Ballon perdu,Lost,2,,,,,5,0,0.5781,0.9502,,
Adversaire,Ballon perdu,Lost,2,,,,,5,0,0.9082,0.8692,,
Adversaire,Ballon perdu,Lost,2,,,,,22,0,0.3652,0.0498,,
Adversaire,Ballon perdu,Lost,2,,,,,22,0,0.3262,0.6044,,
Adversaire,Ballon perdu,Lost,2,,,,,22,0,0.9336,0.7227,,
Adversaire,Ballon perdu,Lost,2,,,,,3,0,0.0410,0.5857,,
Adversaire,Ballon perdu,Lost,2,,,,,3,0,0.0898,0.4299,,
Adversaire,Ballon perdu,Lost,2,,,,,3,0,0.2969,0.1838,,
Adversaire,Ballon perdu,Lost,2,,,,,20,0,0.2695,0.0467,,
Adversaire,Ballon perdu,Lost,2,,,,,20,0,0.5898,0.7788,,
Adversaire,Ballon perdu,Lost,2,,,,,26,0,0.8691,0.9034,,
Adversaire,Ballon perdu,Lost,2,,,,,26,0,0.3906,0.7321,,
Adversaire,Ballon perdu,Lost,2,,,,,7,0,0.4551,0.8692,,
Adversaire,Ballon perdu,Lost,2,,,,,88,0,0.6074,0.0405,,
Wydad,Ballon perdu,Lost,1,,,,,28,0,0.5176,0.1464,,
Wydad,Ballon perdu,Lost,1,,,,,28,0,0.5742,0.1215,,
Wydad,Ballon perdu,Lost,1,,,,,28,0,0.6172,0.4829,,
Wydad,Ballon perdu,Lost,1,,,,,28,0,0.8984,0.4642,,
Wydad,Ballon perdu,Lost,1,,,,,28,0,0.9063,0.5732,,
Wydad,Ballon perdu,Lost,1,,,,,28,0,0.8438,0.9034,,
